Age,Work_Experience,Family_Size,Gender_Female,Gender_Male,Ever_Married_No,Ever_Married_Yes,Graduated_No,Graduated_Yes,Profession_Freq,Spending_Score_Freq,Category_Freq,Segmentation_Freq
66,0.0,2.0,False,True,False,True,False,True,3480,1602,7018,2408
42,1.0,5.0,False,True,True,False,True,False,403,6494,1475,3027
73,1.0,2.0,True,False,False,True,False,True,844,1602,7018,2408
72,1.0,1.0,False,True,False,True,True,False,935,6494,7018,2818
53,0.0,3.0,False,True,False,True,False,True,3480,6494,7018,2408
39,8.0,2.0,True,False,False,True,False,True,3480,2599,7018,2442
27,9.0,1.0,True,False,True,False,True,False,328,6494,7018,3027
63,1.0,1.0,False,True,False,True,True,False,1250,2599,7018,2408
23,1.0,3.0,True,False,True,False,True,False,1750,6494,1475,3027
30,0.0,4.0,True,False,True,False,False,True,1250,6494,7018,2408
39,5.0,2.0,True,False,False,True,False,True,3480,2599,7018,2442
26,1.0,3.0,False,True,False,True,False,True,3480,2599,7018,2408
50,7.0,3.0,True,False,False,True,False,True,1250,6494,7018,2818
45,1.0,2.0,True,False,False,True,False,True,3480,2599,7018,2442
62,2.0,1.0,True,False,True,False,True,False,1250,6494,7018,2818
27,1.0,3.0,True,False,True,False,False,True,930,6494,7018,2818
57,1.0,3.0,False,True,False,True,False,True,1250,6494,7018,2818
30,1.0,7.0,True,False,False,True,True,False,935,2599,1475,2818
32,7.0,4.0,False,True,True,False,True,False,1750,6494,1089,2818
18,1.0,5.0,False,True,True,False,True,False,775,6494,1475,2818
47,3.0,3.0,False,True,True,False,True,False,3480,6494,114,2408
32,4.0,4.0,True,False,True,False,False,True,3480,6494,563,2818
32,5.0,3.0,True,False,False,True,True,False,935,6494,167,2818
67,1.0,4.0,False,True,False,True,False,True,930,2599,7018,2408
77,0.0,2.0,True,False,False,True,False,True,844,1602,7018,2442
79,0.0,2.0,False,True,False,True,True,False,3480,2599,7018,2442
31,1.0,1.0,False,True,True,False,True,False,1250,6494,1475,2818
42,0.0,3.0,False,True,False,True,False,True,3480,6494,1475,2818
18,0.0,6.0,True,False,True,False,True,False,3480,6494,7018,3027
50,1.0,4.0,False,True,False,True,False,True,3480,2599,563,2442
71,0.0,5.0,False,True,False,True,False,True,3480,2599,7018,2442
72,1.0,3.0,True,False,False,True,True,False,844,6494,7018,2818
47,1.0,3.0,False,True,False,True,False,True,3480,6494,7018,2818
45,9.0,2.0,False,True,False,True,False,True,3480,2599,7018,2442
40,9.0,5.0,True,False,True,False,True,False,935,6494,1475,2818
36,4.0,1.0,True,False,True,False,False,True,935,6494,7018,2818
42,1.0,1.0,True,False,True,False,False,True,3480,6494,7018,2408
30,4.0,4.0,False,True,True,False,True,False,1750,6494,7018,3027
29,2.0,4.0,True,False,True,False,False,True,1750,6494,1475,2408
28,0.0,5.0,False,True,True,False,False,True,935,6494,1475,3027
22,1.0,2.0,False,True,True,False,True,False,1750,6494,7018,3027
85,1.0,1.0,False,True,False,True,True,False,844,6494,7018,3027
40,1.0,2.0,True,False,False,True,False,True,3480,2599,7018,2442
52,14.0,2.0,True,False,False,True,False,True,3480,2599,7018,2442
47,0.0,2.0,False,True,False,True,False,True,3480,6494,7018,2442
26,6.0,6.0,False,True,True,False,True,False,3480,6494,114,3027
55,3.0,1.0,True,False,True,False,False,True,403,6494,7018,2408
20,4.0,4.0,True,False,True,False,True,False,930,6494,7018,3027
87,0.0,2.0,True,False,False,True,False,True,844,1602,7018,2442
28,0.0,2.0,False,True,True,False,True,False,1750,6494,1475,2818
38,2.0,2.0,False,True,True,False,True,False,3480,6494,1089,2818
42,1.0,2.0,False,True,False,True,True,False,1250,6494,1475,2408
42,0.0,6.0,False,True,False,True,True,False,403,1602,1475,2818
29,1.0,4.0,True,False,True,False,True,False,935,6494,7018,3027
32,0.0,4.0,False,True,True,False,False,True,930,6494,7018,2818
38,1.0,5.0,False,True,False,True,True,False,775,1602,1475,3027
59,1.0,2.0,True,False,False,True,True,False,3480,1602,7018,2442
22,0.0,2.0,False,True,True,False,True,False,1750,6494,1089,3027
26,9.0,2.0,True,False,True,False,True,False,328,6494,1475,3027
78,1.0,2.0,True,False,False,True,False,True,3480,1602,7018,2442
32,0.0,3.0,True,False,True,False,False,True,1750,6494,1475,2818
37,0.0,4.0,False,True,False,True,False,True,3480,2599,269,2442
37,1.0,4.0,False,True,False,True,False,True,1750,1602,7018,2408
67,1.0,2.0,False,True,True,False,True,False,844,6494,7018,3027
47,0.0,4.0,False,True,False,True,True,False,3480,1602,7018,2408
68,0.0,2.0,True,False,False,True,False,True,844,1602,7018,2818
30,3.0,5.0,False,True,True,False,False,True,1750,6494,167,2442
48,2.0,1.0,True,False,False,True,False,True,1250,6494,167,2818
43,6.0,1.0,True,False,True,False,False,True,3480,6494,7018,2442
33,9.0,2.0,False,True,False,True,False,True,1750,6494,7018,3027
31,0.0,5.0,False,True,False,True,True,False,1750,2599,1475,3027
32,1.0,2.0,False,True,False,True,False,True,1750,6494,7018,3027
21,1.0,4.0,True,False,True,False,True,False,1750,6494,563,3027
29,2.0,4.0,True,False,True,False,True,False,328,6494,1089,3027
35,1.0,2.0,True,False,False,True,False,True,3480,6494,1475,2818
46,0.0,3.0,False,True,False,True,True,False,3480,6494,1475,2818
38,9.0,2.0,True,False,False,True,False,True,3480,1602,563,2408
32,1.0,3.0,True,False,True,False,False,True,1750,6494,7018,2442
28,3.0,7.0,True,False,True,False,False,True,3480,6494,563,2818
68,3.0,1.0,True,False,False,True,False,True,844,6494,7018,2818
45,4.0,1.0,True,False,False,True,False,True,3480,6494,7018,2442
58,0.0,3.0,False,True,False,True,False,True,3480,2599,269,2442
28,1.0,2.0,False,True,True,False,True,False,1250,6494,269,2818
32,12.0,3.0,True,False,True,False,True,False,1750,6494,7018,2818
30,1.0,1.0,False,True,True,False,False,True,930,6494,1089,2408
42,3.0,4.0,True,False,False,True,True,False,328,2599,7018,3027
22,1.0,6.0,False,True,True,False,True,False,3480,6494,167,3027
41,1.0,3.0,False,True,True,False,False,True,3480,6494,7018,2442
18,6.0,4.0,True,False,True,False,True,False,1750,6494,269,3027
29,8.0,3.0,True,False,False,True,False,True,1750,6494,1089,3027
33,0.0,3.0,True,False,True,False,False,True,1750,6494,7018,2818
47,1.0,3.0,False,True,True,False,True,False,3480,6494,1475,2818
57,1.0,2.0,True,False,False,True,False,True,930,6494,269,2818
36,1.0,3.0,False,True,False,True,False,True,775,6494,7018,3027
57,1.0,3.0,False,True,False,True,False,True,775,1602,7018,2442
18,1.0,2.0,False,True,True,False,True,False,1750,6494,7018,3027
52,1.0,5.0,False,True,True,False,False,True,3480,2599,1475,2442
52,1.0,6.0,False,True,False,True,False,True,3480,2599,7018,2442
51,6.0,4.0,False,True,True,False,False,True,3480,6494,1475,2408
37,0.0,2.0,True,False,False,True,False,True,1250,2599,167,2408
36,0.0,1.0,False,True,True,False,False,True,403,6494,7018,2818
29,9.0,3.0,True,False,True,False,False,True,1750,6494,1475,2818
45,1.0,4.0,False,True,False,True,False,True,3480,2599,1089,2442
61,0.0,1.0,False,True,True,False,False,True,3480,6494,7018,2408
52,1.0,4.0,False,True,False,True,False,True,1250,2599,7018,2818
49,14.0,1.0,True,False,False,True,False,True,328,6494,7018,2818
40,1.0,2.0,False,True,False,True,False,True,1250,2599,1475,2408
31,1.0,5.0,True,False,True,False,True,False,1750,6494,1475,2442
42,1.0,3.0,False,True,False,True,True,False,1250,6494,1475,2818
51,1.0,5.0,False,True,False,True,False,True,935,2599,7018,2442
42,8.0,1.0,True,False,True,False,False,True,1750,6494,269,3027
29,1.0,4.0,False,True,True,False,False,True,930,6494,7018,2442
33,8.0,1.0,True,False,True,False,False,True,1750,6494,1475,2818
27,1.0,3.0,False,True,True,False,False,True,1750,6494,7018,3027
21,0.0,4.0,True,False,True,False,True,False,1750,6494,563,3027
35,9.0,3.0,False,True,False,True,True,False,3480,2599,7018,2408
42,0.0,1.0,True,False,True,False,False,True,930,6494,7018,2818
41,2.0,1.0,True,False,True,False,False,True,3480,6494,7018,2442
39,0.0,3.0,False,True,True,False,False,True,3480,6494,7018,2408
28,14.0,1.0,True,False,True,False,True,False,930,6494,7018,2818
45,3.0,1.0,True,False,False,True,False,True,935,2599,1089,2408
61,1.0,2.0,True,False,False,True,False,True,930,2599,7018,2408
62,0.0,4.0,False,True,False,True,False,True,3480,2599,7018,2442
65,1.0,2.0,False,True,False,True,False,True,1250,2599,7018,2442
45,1.0,2.0,False,True,False,True,False,True,930,2599,1089,2818
26,9.0,2.0,True,False,False,True,False,True,935,6494,7018,2408
25,4.0,5.0,True,False,True,False,False,True,3480,6494,7018,2442
45,1.0,4.0,True,False,False,True,False,True,3480,2599,269,2442
43,0.0,4.0,False,True,False,True,True,False,775,1602,7018,2408
49,1.0,3.0,False,True,False,True,False,True,775,1602,7018,2442
55,1.0,2.0,False,True,False,True,False,True,3480,2599,7018,2442
37,3.0,1.0,True,False,True,False,False,True,3480,6494,7018,2408
65,1.0,2.0,False,True,False,True,False,True,1250,1602,7018,2442
32,10.0,5.0,True,False,True,False,True,False,3480,6494,7018,2442
39,0.0,3.0,True,False,True,False,True,False,935,6494,1475,2818
40,2.0,2.0,True,False,False,True,False,True,3480,2599,7018,2442
72,1.0,3.0,False,True,False,True,False,True,1250,2599,7018,2442
38,5.0,1.0,True,False,True,False,True,False,328,6494,563,2408
26,0.0,5.0,False,True,True,False,True,False,403,6494,7018,3027
30,1.0,3.0,False,True,True,False,False,True,930,6494,1475,3027
51,1.0,3.0,False,True,False,True,False,True,328,6494,1475,2818
57,1.0,4.0,False,True,True,False,False,True,403,6494,269,2818
31,1.0,1.0,True,False,True,False,False,True,1750,6494,7018,3027
39,0.0,1.0,False,True,True,False,False,True,3480,6494,7018,2818
30,0.0,4.0,True,False,True,False,True,False,935,6494,1475,2818
43,0.0,3.0,True,False,False,True,True,False,3480,2599,1475,2818
27,8.0,1.0,False,True,True,False,False,True,1750,6494,1089,2442
46,0.0,4.0,True,False,False,True,True,False,3480,2599,1089,2442
43,1.0,2.0,False,True,False,True,True,False,3480,6494,7018,2408
69,1.0,1.0,False,True,False,True,False,True,844,6494,7018,2818
28,8.0,4.0,False,True,False,True,True,False,1250,2599,269,3027
43,9.0,1.0,False,True,True,False,False,True,1250,6494,7018,3027
27,1.0,5.0,True,False,True,False,True,False,1750,6494,269,3027
28,1.0,3.0,True,False,True,False,False,True,1750,6494,7018,3027
33,1.0,4.0,False,True,True,False,True,False,3480,6494,7018,3027
30,0.0,1.0,True,False,True,False,True,False,935,6494,7018,2408
58,4.0,2.0,False,True,True,False,True,False,1750,6494,7018,3027
38,8.0,4.0,True,False,True,False,False,True,935,6494,7018,2818
31,1.0,4.0,True,False,True,False,False,True,3480,6494,7018,3027
32,4.0,5.0,False,True,False,True,True,False,775,2599,1475,3027
45,4.0,4.0,False,True,False,True,False,True,3480,2599,7018,2442
66,1.0,3.0,False,True,False,True,False,True,3480,6494,7018,2818
51,1.0,3.0,True,False,False,True,False,True,3480,2599,7018,2442
59,1.0,2.0,True,False,False,True,False,True,3480,2599,7018,2442
40,1.0,1.0,True,False,True,False,False,True,935,6494,1089,2408
46,11.0,5.0,False,True,False,True,False,True,3480,2599,7018,2442
20,1.0,6.0,False,True,True,False,True,False,1750,6494,1475,3027
84,1.0,2.0,True,False,False,True,True,False,844,1602,7018,2442
41,1.0,1.0,True,False,True,False,False,True,403,6494,7018,3027
51,1.0,3.0,False,True,False,True,True,False,3480,2599,7018,2442
57,8.0,5.0,False,True,False,True,False,True,1250,2599,563,2818
33,0.0,1.0,True,False,True,False,True,False,930,6494,7018,2818
25,3.0,3.0,False,True,True,False,True,False,403,6494,114,3027
55,1.0,3.0,False,True,False,True,False,True,3480,2599,1475,2818
56,1.0,4.0,True,False,False,True,False,True,775,1602,167,2818
77,1.0,1.0,False,True,False,True,False,True,844,6494,7018,2442
30,1.0,2.0,False,True,False,True,False,True,1750,6494,7018,2818
23,6.0,5.0,False,True,True,False,True,False,1750,6494,1475,3027
43,2.0,4.0,True,False,True,False,False,True,3480,6494,7018,2408
39,5.0,1.0,False,True,True,False,False,True,1250,6494,7018,2818
29,1.0,2.0,False,True,False,True,True,False,775,1602,7018,3027
37,1.0,2.0,False,True,False,True,False,True,930,6494,7018,3027
45,2.0,2.0,True,False,False,True,True,False,935,6494,7018,3027
48,2.0,2.0,False,True,False,True,True,False,775,1602,563,3027
27,0.0,4.0,False,True,False,True,True,False,1250,2599,7018,2818
60,9.0,4.0,True,False,False,True,True,False,1250,6494,1089,2408
45,4.0,3.0,False,True,False,True,False,True,1250,2599,563,2408
31,1.0,1.0,False,True,True,False,False,True,1750,6494,7018,3027
33,1.0,4.0,False,True,True,False,True,False,930,6494,1475,2442
18,6.0,4.0,False,True,True,False,True,False,3480,1602,1089,3027
48,1.0,3.0,True,False,False,True,False,True,3480,2599,7018,2408
83,1.0,2.0,True,False,False,True,True,False,844,6494,7018,2818
57,1.0,4.0,False,True,False,True,False,True,775,6494,563,2818
26,1.0,3.0,False,True,True,False,False,True,1750,6494,167,3027
51,8.0,5.0,False,True,False,True,False,True,3480,6494,7018,2818
67,2.0,1.0,False,True,False,True,True,False,775,1602,7018,2442
38,9.0,2.0,False,True,False,True,False,True,3480,2599,7018,2442
40,0.0,1.0,True,False,True,False,False,True,930,6494,7018,2442
45,5.0,2.0,True,False,False,True,False,True,3480,2599,7018,2408
48,0.0,4.0,False,True,False,True,False,True,3480,2599,7018,2442
69,0.0,2.0,True,False,False,True,True,False,844,2599,7018,2442
21,9.0,5.0,False,True,True,False,True,False,1750,6494,7018,3027
48,1.0,5.0,True,False,False,True,True,False,935,1602,7018,2408
18,1.0,3.0,True,False,True,False,True,False,1750,6494,1089,3027
72,0.0,3.0,False,True,False,True,False,True,3480,6494,1475,2442
85,1.0,1.0,False,True,False,True,True,False,844,6494,7018,3027
21,1.0,5.0,True,False,True,False,True,False,403,6494,1475,3027
48,1.0,1.0,True,False,False,True,False,True,3480,6494,1475,2818
37,6.0,1.0,True,False,True,False,False,True,1250,6494,7018,2818
28,1.0,5.0,False,True,True,False,True,False,1750,6494,1475,3027
55,1.0,2.0,False,True,False,True,False,True,1250,6494,7018,2818
56,0.0,2.0,True,False,True,False,False,True,3480,6494,7018,2442
50,1.0,2.0,False,True,False,True,False,True,930,6494,7018,2442
21,1.0,4.0,False,True,True,False,True,False,1750,6494,7018,3027
18,0.0,6.0,False,True,True,False,True,False,1750,6494,7018,3027
68,0.0,2.0,False,True,False,True,False,True,844,1602,7018,2408
47,13.0,1.0,False,True,False,True,False,True,3480,6494,7018,2442
75,1.0,2.0,False,True,False,True,True,False,844,1602,7018,2408
50,3.0,4.0,False,True,False,True,False,True,3480,2599,563,2442
31,0.0,4.0,False,True,True,False,False,True,1750,6494,7018,3027
30,0.0,3.0,True,False,True,False,False,True,3480,6494,7018,2818
41,0.0,4.0,True,False,False,True,False,True,3480,6494,7018,2818
41,6.0,2.0,False,True,False,True,False,True,775,1602,1089,2818
35,2.0,1.0,True,False,False,True,True,False,1750,6494,7018,2818
37,0.0,1.0,False,True,False,True,False,True,1750,6494,7018,3027
60,0.0,1.0,False,True,False,True,False,True,1250,6494,7018,3027
50,0.0,3.0,False,True,False,True,False,True,930,2599,7018,2442
36,0.0,2.0,False,True,False,True,False,True,3480,2599,7018,2442
26,3.0,3.0,True,False,True,False,True,False,403,6494,1089,2818
62,7.0,2.0,False,True,False,True,True,False,3480,1602,7018,3027
22,0.0,4.0,False,True,True,False,True,False,1750,6494,1475,3027
19,0.0,3.0,True,False,True,False,True,False,1750,6494,7018,3027
45,0.0,5.0,True,False,False,True,False,True,3480,2599,7018,2442
31,0.0,4.0,True,False,True,False,True,False,930,6494,7018,3027
56,0.0,3.0,False,True,False,True,False,True,3480,2599,1475,2442
62,8.0,5.0,True,False,False,True,False,True,844,6494,7018,2818
25,1.0,3.0,True,False,True,False,False,True,1750,6494,7018,2408
73,1.0,1.0,True,False,False,True,False,True,844,6494,7018,2408
62,1.0,4.0,False,True,False,True,False,True,930,2599,1089,2442
46,0.0,3.0,False,True,False,True,True,False,1250,2599,7018,2818
51,1.0,3.0,True,False,False,True,False,True,3480,6494,1089,2442
25,1.0,2.0,False,True,False,True,False,True,775,1602,7018,2818
66,0.0,2.0,False,True,False,True,False,True,775,1602,7018,2408
27,1.0,2.0,False,True,True,False,False,True,403,6494,1089,2818
87,1.0,2.0,False,True,False,True,True,False,775,6494,7018,2818
47,0.0,1.0,True,False,False,True,False,True,3480,6494,167,2818
57,1.0,4.0,False,True,False,True,False,True,3480,2599,7018,2442
60,0.0,4.0,False,True,False,True,False,True,3480,2599,1089,2818
40,1.0,5.0,False,True,False,True,False,True,775,1602,7018,2408
32,7.0,5.0,True,False,True,False,False,True,930,6494,563,2818
28,2.0,3.0,False,True,True,False,False,True,1750,6494,7018,3027
39,4.0,3.0,False,True,True,False,False,True,930,6494,7018,2442
47,9.0,1.0,True,False,True,False,False,True,403,6494,7018,3027
39,8.0,1.0,True,False,True,False,False,True,3480,6494,7018,2442
28,1.0,1.0,False,True,True,False,True,False,1250,6494,1089,2818
69,0.0,3.0,False,True,False,True,False,True,3480,2599,7018,2818
42,0.0,1.0,True,False,True,False,False,True,3480,6494,7018,3027
46,1.0,1.0,True,False,False,True,False,True,935,6494,7018,3027
23,3.0,3.0,True,False,True,False,True,False,403,6494,7018,2442
45,1.0,5.0,False,True,True,False,False,True,3480,6494,7018,2442
38,1.0,4.0,True,False,False,True,False,True,930,2599,7018,2408
71,1.0,3.0,True,False,False,True,True,False,844,1602,7018,3027
26,0.0,2.0,True,False,True,False,True,False,930,6494,7018,3027
60,8.0,2.0,True,False,False,True,False,True,3480,1602,7018,2442
46,1.0,2.0,True,False,False,True,False,True,3480,2599,7018,2442
39,1.0,4.0,False,True,False,True,False,True,1250,2599,1089,2442
18,1.0,3.0,True,False,True,False,True,False,1750,6494,7018,3027
26,1.0,2.0,False,True,False,True,False,True,930,2599,269,2818
53,1.0,2.0,False,True,False,True,False,True,3480,1602,7018,3027
40,1.0,2.0,False,True,False,True,False,True,1250,2599,1089,2442
76,1.0,7.0,False,True,False,True,True,False,775,6494,1475,3027
26,0.0,3.0,False,True,False,True,False,True,1250,2599,1089,2818
65,0.0,2.0,True,False,False,True,False,True,3480,2599,7018,2442
37,12.0,2.0,True,False,True,False,False,True,3480,6494,7018,2818
25,0.0,4.0,False,True,True,False,True,False,1750,6494,1089,2442
21,0.0,5.0,True,False,True,False,True,False,935,6494,563,3027
25,0.0,4.0,True,False,True,False,True,False,1750,6494,563,3027
23,4.0,5.0,False,True,True,False,True,False,1750,6494,7018,3027
30,1.0,6.0,True,False,True,False,False,True,1750,6494,1089,3027
30,0.0,4.0,True,False,True,False,True,False,930,6494,7018,3027
42,0.0,4.0,False,True,False,True,True,False,1250,2599,1475,2818
81,1.0,2.0,True,False,False,True,True,False,844,1602,7018,3027
49,1.0,5.0,False,True,False,True,False,True,1250,2599,7018,2442
32,0.0,3.0,False,True,True,False,True,False,1750,6494,563,2818
43,1.0,4.0,True,False,False,True,False,True,3480,2599,563,2408
26,9.0,4.0,False,True,False,True,True,False,775,1602,7018,3027
67,1.0,2.0,True,False,True,False,True,False,3480,6494,7018,2408
88,0.0,1.0,False,True,False,True,True,False,775,6494,7018,2818
40,8.0,4.0,True,False,True,False,False,True,1750,6494,563,3027
48,0.0,4.0,True,False,True,False,False,True,3480,6494,563,2442
18,7.0,3.0,False,True,True,False,True,False,1750,6494,167,3027
39,5.0,3.0,False,True,False,True,False,True,3480,2599,7018,2818
61,7.0,5.0,False,True,False,True,False,True,1250,1602,7018,2408
51,1.0,4.0,True,False,False,True,False,True,3480,1602,7018,2442
